#fileName	intercept	slope	chi2/ndof
24455	-0.0000781827	0.0000026019	5.2730816957
24456	-0.0000781643	0.0000025991	5.3350530390
24457	-0.0000786588	0.0000026081	6.2112110972
24458	-0.0000788266	0.0000026059	9.4384867678
24459	-0.0000788646	0.0000026066	5.6636674563
24460	-0.0000790774	0.0000026069	4.6446400993
24461	-0.0000793869	0.0000026108	4.7137628806
24462	-0.0000792560	0.0000026033	4.1691075228
24463	-0.0000770861	0.0000026116	3.6581707429
24464	-0.0000767697	0.0000026009	8.5261114664
24465	-0.0000767045	0.0000025960	2.9248985633
24466	-0.0000764102	0.0000025863	6.9121057429
24467	-0.0000770018	0.0000025925	6.7303340060
24468	-0.0000774273	0.0000025987	5.4768146552
24469	-0.0000769089	0.0000025975	4.5868817944
24470	-0.0000776596	0.0000026078	3.7376253636
24471	-0.0000779094	0.0000026115	4.9804344596
24472	-0.0000793068	0.0000026365	6.5283049722
24473	-0.0000791737	0.0000026376	3.5705577002
24474	-0.0000797875	0.0000026439	3.8664055505
24475	-0.0000806992	0.0000026681	4.8619026443
24476	-0.0000802117	0.0000026476	3.9272902243
24479	-0.0000823134	0.0000027269	8.7411833335
24480	-0.0000820569	0.0000027215	11.1394817051
24481	-0.0000816181	0.0000027003	16.5958437736
24482	-0.0000820027	0.0000027107	20.9691636454
24483	-0.0000810395	0.0000026755	36.5503224438
24484	-0.0000817681	0.0000026960	21.7800384458
24485	-0.0000808700	0.0000026638	45.4095978478
24486	-0.0000820830	0.0000027035	6.5705543271
24487	-0.0000824055	0.0000027049	13.7141186650
24488	-0.0000823416	0.0000026956	10.2687604728
24489	-0.0000826227	0.0000026997	14.1072109755
24490	-0.0000800279	0.0000027100	4.5770057175
24491	-0.0000819310	0.0000026704	33.0620013966
24492	-0.0000830421	0.0000027016	10.0248274836
24493	-0.0000835003	0.0000027103	5.9064383886
24494	-0.0000833890	0.0000027035	7.4618838846
24495	-0.0000830242	0.0000026887	10.7229865475
24496	-0.0000837064	0.0000027055	11.3660406955
24497	-0.0000812204	0.0000027082	7.6582009663
24513	-0.0000826860	0.0000026839	26.8398467273
24514	-0.0000834680	0.0000027055	3.9453356607
24515	-0.0000834692	0.0000027008	13.5281501139
24516	-0.0000838610	0.0000027112	15.5856920816
24517	-0.0000824397	0.0000026651	51.2492400456
24518	-0.0000780279	0.0000026895	20.6525716440
24519	-0.0000782376	0.0000026922	11.1676792046
24520	-0.0000781174	0.0000026867	33.5678431266
24521	-0.0000781694	0.0000026888	34.5401547702
24522	-0.0000785406	0.0000027004	15.3908367083
24523	-0.0000776909	0.0000026673	63.7533995208
24537	-0.0000829839	0.0000027114	14.6275729770
24538	-0.0000792115	0.0000026729	29.6489063915
24539	-0.0000774621	0.0000027005	9.2822917568
24540	-0.0000806581	0.0000027152	6.2775652530
24541	-0.0000800510	0.0000026905	6.6818347412
24542	-0.0000804588	0.0000026960	12.9175250315
24543	-0.0000797017	0.0000026686	35.2668947391
24544	-0.0000803756	0.0000026893	21.0338649013
24545	-0.0000801379	0.0000026737	26.8427501420
24546	-0.0000813739	0.0000027079	5.7924622370
24547	-0.0000811499	0.0000026971	18.7079513638
24548	-0.0000806853	0.0000026824	29.7952884534
24549	-0.0000812994	0.0000026954	7.2477692777
24550	-0.0000814801	0.0000026983	6.8204043078
24551	-0.0000812864	0.0000026883	15.1976707719
24552	-0.0000816971	0.0000026996	13.7767397171
24553	-0.0000818930	0.0000026990	6.4164222561
24554	-0.0000800667	0.0000026413	83.5981043818
24555	-0.0000821517	0.0000027050	17.8492327390
24556	-0.0000825348	0.0000027115	13.9857321968
24569	0.0000036869	0.0000000000	98874.1332211155
24570	0.0000038122	0.0000000000	95498.6121438164
24571	0.0000038707	0.0000000038	174982.2507762722
24572	0.0000038628	0.0000000000	139717.2338854088
24573	0.0000037759	0.0000000000	124997.8357552547
24574	-0.0000759505	0.0000024511	18523.7717251716
24575	-0.0000613533	0.0000019881	37652.1562332686
24576	0.0000357880	-0.0000009791	339291.2998844610
24577	-0.0000812482	0.0000026013	1934.6453731145
24578	-0.0000679144	0.0000023580	4154.8714687733
24579	-0.0000852251	0.0000028994	123.4085842888
24580	-0.0000666341	0.0000022750	3071.3481005946
24597	-0.0000848931	0.0000028200	18.3179278205
24598	-0.0000809580	0.0000027781	113.8810628424
24599	-0.0000783490	0.0000026873	226.9312899912
24600	-0.0000807266	0.0000027663	223.0376916950
24601	-0.0000811006	0.0000027675	165.4819150037
24602	-0.0000810711	0.0000027614	161.6703009499
24603	-0.0000813078	0.0000027703	240.1633874412
24604	-0.0000796736	0.0000027120	248.4138290436
24605	-0.0000832970	0.0000028139	43.1507336560
24606	-0.0000815347	0.0000027598	178.7970518241
24607	-0.0000794094	0.0000026873	566.6676585798
24613	-0.0000761721	0.0000026213	682.1815982855
24614	-0.0000837151	0.0000027755	47.5254892374
24615	-0.0000789791	0.0000026133	497.7213924344
24616	-0.0000833330	0.0000027534	223.6392027089
24621	-0.0000758659	0.0000026316	7.6413519822
24622	-0.0000777973	0.0000025976	5.8205138115
24623	-0.0000770657	0.0000025712	5.2875122218
24624	-0.0000763766	0.0000025457	3.2148778927
24625	-0.0000758809	0.0000025242	3.2740216839
24626	-0.0000757058	0.0000025097	4.3858180934
24627	-0.0000753085	0.0000024910	5.4990107833
24635	-0.0000633248	0.0000021623	4.1006509100
24636	-0.0000632335	0.0000021410	4.2024647931
24642	-0.0000636576	0.0000020886	3.4056705885
24643	-0.0000660113	0.0000020869	2.4858954047
24644	-0.0000642959	0.0000020830	5.2482964834
24645	-0.0000664612	0.0000020774	3.2621774608
24649	-0.0000673207	0.0000020619	3.0474637253
24650	-0.0000681748	0.0000020736	3.2746797974
24651	-0.0000682446	0.0000020717	4.2247147416
24652	-0.0000687700	0.0000020696	1.7153681728
24653	-0.0000688548	0.0000020651	3.1917286368
24654	-0.0000689378	0.0000020532	6.2707303589
24655	-0.0000630780	0.0000020506	3.2499790843
24656	-0.0000638504	0.0000020667	3.1934589467
24657	-0.0000637492	0.0000020542	2.4660516241
24658	-0.0000641940	0.0000020540	2.0193899216
24673	-0.0000692801	0.0000023091	3.0387049141
24674	-0.0000660188	0.0000021877	5.6024844657
24675	-0.0000637351	0.0000021011	2.7074443707
24676	-0.0000620091	0.0000020347	1.8915507651
24677	-0.0000610110	0.0000019911	4.7641691308
24678	-0.0000599331	0.0000019488	2.4746021901
24679	-0.0000590887	0.0000019080	2.6943200681
24680	-0.0000583893	0.0000018720	4.0290847984
24681	-0.0000582726	0.0000018577	3.4394106378
24682	-0.0000576267	0.0000018259	3.5639753318
24683	-0.0000572746	0.0000018093	3.6776310395
24684	-0.0000578120	0.0000018142	3.1755036694
24685	-0.0000575931	0.0000017932	2.4264583138
24686	-0.0000576253	0.0000017829	2.8859217551
24687	-0.0000572600	0.0000017641	1.6363831304
24688	-0.0000580472	0.0000017785	2.8343900302
24689	-0.0000574819	0.0000017558	2.2856098497
24690	-0.0000577911	0.0000017516	3.7146272262
24691	-0.0000581549	0.0000017572	4.3159576328
24692	-0.0000583934	0.0000017512	3.0705847430
24693	-0.0000514897	0.0000017523	2.3798643882
24694	-0.0000519994	0.0000017517	2.0465432351
24695	-0.0000520707	0.0000017454	4.3926741655
24696	-0.0000524830	0.0000017518	1.6628158674
24697	-0.0000527583	0.0000017514	3.3692629592
24702	-0.0000516296	0.0000017641	3.0732971724
24703	-0.0000521346	0.0000017732	2.8333784288
24704	-0.0000522639	0.0000017635	3.3300822498
24705	-0.0000530530	0.0000017767	2.8255412498
24706	-0.0000529034	0.0000017652	1.7036739309
24707	-0.0000553876	0.0000017750	2.3440338268
24708	-0.0000533755	0.0000017607	3.0916197001
24709	-0.0000541685	0.0000017735	2.9596175797
24710	-0.0000544516	0.0000017710	2.5983320250
24711	-0.0000547797	0.0000017738	1.2045451098
24712	-0.0000566114	0.0000017674	2.5890126361
24713	-0.0000551164	0.0000017643	3.9159616448
24715	-0.0000546726	0.0000018154	3.6435708169
24716	-0.0000549383	0.0000018142	2.9120432819
24717	-0.0000553235	0.0000018103	3.4210312757
24718	-0.0000553655	0.0000018016	5.3261412727
24719	-0.0000556522	0.0000018031	3.6482625169
24720	-0.0000561018	0.0000018083	2.3651987324
24721	-0.0000560630	0.0000018001	2.3384037652
24722	-0.0000569339	0.0000018093	5.0868429603
24723	-0.0000100000	0.0000001000	5.0868429603
24724	-0.0000572703	0.0000017990	1.8085684787
24725	-0.0000577451	0.0000018057	2.5604845340
24726	-0.0000578254	0.0000017999	1.8762257598
24727	-0.0000584242	0.0000018040	1.8397944206
24728	-0.0000587162	0.0000017982	3.8845325115
24729	-0.0000594239	0.0000018110	3.0273656931
24730	-0.0000593789	0.0000017982	2.3641808628
24731	-0.0000595279	0.0000017946	2.4399704258
24732	-0.0000598513	0.0000017884	3.9044093405
24733	-0.0000603392	0.0000017948	2.1376853241
24735	-0.0000542593	0.0000018265	3.6977412655
24736	-0.0000541639	0.0000018122	3.4796807840
24737	-0.0000547889	0.0000018227	3.6318071352
24738	-0.0000550812	0.0000018176	4.2245492007
24739	-0.0000551122	0.0000018096	2.1933946904
24740	-0.0000552971	0.0000018082	4.5829389314
24741	-0.0000559562	0.0000018140	3.6425427662
24742	-0.0000559838	0.0000018052	1.8888836352
24743	-0.0000568211	0.0000018234	3.0148073153
24744	-0.0000570597	0.0000018217	2.5545548296
24745	-0.0000568562	0.0000018039	2.5951277962
24746	-0.0000575855	0.0000018092	2.0147939993
24747	-0.0000580273	0.0000018168	2.8869879802
24748	-0.0000580191	0.0000018056	1.9777104641
24749	-0.0000584949	0.0000018098	2.8250901583
24750	-0.0000584257	0.0000017995	2.5661182629
24751	-0.0000593204	0.0000018135	3.8637683714
24752	-0.0000591985	0.0000018040	2.9927992734
24753	-0.0000599843	0.0000018150	2.5180654956
24754	-0.0000604814	0.0000018178	2.1892152430
24755	-0.0000534858	0.0000018132	3.0304670842
24756	-0.0000536942	0.0000018091	3.4667367893
24757	-0.0000537690	0.0000018027	1.3137358834
24758	-0.0000543699	0.0000018105	4.2940147389
24759	-0.0000545413	0.0000018066	3.2142087138
24762	-0.0000565208	0.0000018651	3.6351866798
24763	-0.0000549845	0.0000018586	3.5234422855
24764	-0.0000575560	0.0000018703	3.3473869965
24765	-0.0000575863	0.0000018578	2.4376636733
24766	-0.0000559956	0.0000018596	1.9082581106
24767	-0.0000579375	0.0000018508	2.7087698311
24768	-0.0000564380	0.0000018507	2.4487790638
24769	-0.0000589529	0.0000018596	3.3347324809
24770	-0.0000568253	0.0000018438	1.6596824540
24771	-0.0000592313	0.0000018486	2.1511528822
24772	-0.0000597907	0.0000018534	2.0983959695
24773	-0.0000599069	0.0000018437	2.8648655798
24774	-0.0000603134	0.0000018501	3.9059012901
24775	-0.0000607335	0.0000018488	2.8103349842
24776	-0.0000608644	0.0000018460	2.1493154763
24777	-0.0000613994	0.0000018453	2.4740167035
24778	-0.0000617640	0.0000018472	3.8617350312
24779	-0.0000622769	0.0000018493	1.9065605544
24780	-0.0000625747	0.0000018510	3.9254692222
24781	-0.0000628130	0.0000018442	4.3721786159
24782	-0.0000560449	0.0000018539	2.5371064916
24783	-0.0000559323	0.0000018385	2.2894315660
24784	-0.0000564793	0.0000018441	3.1125854932
24785	-0.0000569296	0.0000018477	2.0345132197
24786	-0.0000569657	0.0000018398	3.8994401121
24787	-0.0000575165	0.0000018457	4.4583815277
24788	-0.0000580895	0.0000018504	1.7072693271
24789	-0.0000579704	0.0000018442	1.8353558279
24790	-0.0000587087	0.0000018505	2.6636206156
24791	-0.0000587222	0.0000018414	4.2115597453
24792	-0.0000592689	0.0000018445	5.3324237659
24793	-0.0000596377	0.0000018475	1.2494005649
24794	-0.0000552252	0.0000018877	2.6653422646
24795	-0.0000557386	0.0000018921	3.0626767089
24796	-0.0000557625	0.0000018863	4.6124281515
24797	-0.0000565932	0.0000018934	2.9049894651
24798	-0.0000573373	0.0000019032	2.0374812272
24799	-0.0000574794	0.0000018986	2.6337044811
24800	-0.0000574657	0.0000018856	2.5882649107
24801	-0.0000575773	0.0000018856	2.9749639983
24802	-0.0000580796	0.0000018837	3.4499766003
24803	-0.0000579101	0.0000018696	1.7842598523
24804	-0.0000584979	0.0000018768	2.8449609740
24805	-0.0000583673	0.0000018627	4.3112623295
24806	-0.0000593475	0.0000018845	4.0595936365
24807	-0.0000593059	0.0000018694	1.9100915329
24808	-0.0000602029	0.0000018872	2.8526017863
24809	-0.0000604975	0.0000018854	1.9433387178
24810	-0.0000605377	0.0000018786	2.0554855733
24811	-0.0000611906	0.0000018882	3.4643743794
24812	-0.0000612576	0.0000018818	3.3368260707
24813	-0.0000614156	0.0000018753	4.5064506715
24814	-0.0000539794	0.0000018641	2.5484685782
24815	-0.0000544784	0.0000018739	2.0824066164
24816	-0.0000548723	0.0000018709	2.2930984994
24817	-0.0000548608	0.0000018645	3.3154017671
24818	-0.0000549777	0.0000018569	3.3132408289
24819	-0.0000578107	0.0000018741	3.6982181150
24820	-0.0000562378	0.0000018728	3.2879292700
24821	-0.0000565343	0.0000018680	2.8780439368
24822	-0.0000898710	0.0000018637	1.8869104682
24823	-0.0000557217	0.0000018636	2.3367396470
24824	-0.0000579854	0.0000018635	4.0570587641
24825	-0.0000584493	0.0000018673	2.3522655774
24826	-0.0000567147	0.0000018631	3.2761902480
24827	-0.0000576517	0.0000018811	2.7324514494
24828	-0.0000598301	0.0000018791	2.3809349296
24829	-0.0000578373	0.0000018655	2.8481486765
24830	-0.0000598105	0.0000018585	3.1283227271
24831	-0.0000606348	0.0000018717	2.5895036289
24832	-0.0000590874	0.0000018689	3.5899782065
24833	-0.0000608811	0.0000018565	3.1525102182
24834	-0.0000611461	0.0000018515	3.7755708065
24835	-0.0000612125	0.0000018458	2.9583685504
24836	-0.0000616697	0.0000018461	1.9033648878
24837	-0.0000620570	0.0000018466	2.0527524320
24838	-0.0000622575	0.0000018448	1.8867082622
24839	-0.0000623798	0.0000018489	3.2561510443
24840	-0.0000628698	0.0000018489	2.2855754058
24841	-0.0000633895	0.0000018474	2.5198843226
24843	-0.0000546469	0.0000018401	3.1533994455
24844	-0.0000549867	0.0000018397	3.0023923814
24845	-0.0000558240	0.0000018545	4.0997704870
24846	-0.0000557693	0.0000018406	3.0019001743
24847	-0.0000559894	0.0000018378	5.5534190468
24848	-0.0000560565	0.0000018310	2.3688076954
24850	-0.0000571529	0.0000018438	2.5167570077
24851	-0.0000577148	0.0000018490	2.9054272143
24852	-0.0000578899	0.0000018426	2.8819078806
24853	-0.0000583993	0.0000018488	2.8812034016
24854	-0.0000582518	0.0000018330	3.1413813285
24856	-0.0000594175	0.0000018468	4.1140115989
24857	-0.0000540558	0.0000018444	2.7642340854
24858	-0.0000546150	0.0000018517	2.5720827880
24859	-0.0000548933	0.0000018478	3.2069143685
24860	-0.0000555704	0.0000018581	2.7479285353
24861	-0.0000554334	0.0000018443	3.5980230052
24862	-0.0000558745	0.0000018497	2.3440810425
24863	-0.0000563208	0.0000018458	2.4831607609
24864	-0.0000566541	0.0000018454	3.9751860897
24865	-0.0000567462	0.0000018401	4.0331991182
24866	-0.0000572753	0.0000018441	2.6213686472
24867	-0.0000574986	0.0000018425	3.5469495322
24868	-0.0000581468	0.0000018514	3.1763373102
24869	-0.0000581587	0.0000018400	1.3486348141
24870	-0.0000586551	0.0000018436	2.0953556884
24871	-0.0000591681	0.0000018496	3.6205629496
24872	-0.0000590257	0.0000018366	2.0913227436
24873	-0.0000594102	0.0000018382	2.3683167403
24874	-0.0000598775	0.0000018395	1.7986024815
24875	-0.0000604189	0.0000018423	2.4793757686
24876	-0.0000608203	0.0000018449	3.5363470441
24877	-0.0000536547	0.0000018361	2.6546251838
24878	-0.0000538332	0.0000018379	2.8362277895
24879	-0.0000542785	0.0000018379	3.2461481717
24880	-0.0000551286	0.0000018546	3.1214143766
24881	-0.0000564301	0.0000018409	4.4592399049
24882	-0.0000555023	0.0000018447	4.4274489419
24883	-0.0000560552	0.0000018462	2.5090700087
24884	-0.0000562544	0.0000018413	1.9983874856
24885	-0.0000587856	0.0000018491	2.2827881512
24886	-0.0000571600	0.0000018429	3.5882124498
24887	-0.0000593229	0.0000018441	1.9078075847
24888	-0.0000576476	0.0000018416	3.5793036792
24889	-0.0000582314	0.0000018468	3.0220351457
24890	-0.0000600889	0.0000018334	3.3236060940
24891	-0.0000587794	0.0000018407	3.8748070321
24892	-0.0000591948	0.0000018444	3.2973404467
24893	-0.0000612534	0.0000018384	2.8443808349
24894	-0.0000622506	0.0000018554	3.2553916914
24895	-0.0000622575	0.0000018466	2.9624664457
24896	-0.0000623943	0.0000018454	2.2134378202
24897	-0.0000552394	0.0000018368	1.9863459221
24898	-0.0000560866	0.0000018524	1.9353275805
24899	-0.0000567056	0.0000018411	2.0055688544
24900	-0.0000564862	0.0000018443	3.1425725777
24901	-0.0000568029	0.0000018449	2.4449082724
24902	-0.0000572668	0.0000018450	2.1513762033
24903	-0.0000574717	0.0000018427	2.7694810528
24904	-0.0000579849	0.0000018461	3.8803811086
24905	-0.0000582770	0.0000018424	2.0667683744
24906	-0.0000583613	0.0000018401	2.1633576710
24907	-0.0000588405	0.0000018425	3.5576880118
24908	-0.0000591870	0.0000018426	2.2693928264
24909	-0.0000597957	0.0000018482	3.8948884908
24910	-0.0000597141	0.0000018377	1.9711916850
24911	-0.0000602505	0.0000018432	3.5244014251
24912	-0.0000604717	0.0000018367	3.7066064370
24913	-0.0000612887	0.0000018508	2.6440331192
24914	-0.0000615963	0.0000018514	3.3661690050
24915	-0.0000616940	0.0000018441	2.9923940255
24916	-0.0000621064	0.0000018432	4.3451392788
24917	-0.0000549601	0.0000018448	3.2290256579
24918	-0.0000552575	0.0000018411	3.6735131192
24919	-0.0000557219	0.0000018425	2.8351847798
24920	-0.0000559206	0.0000018380	1.8701848427
24921	-0.0000563157	0.0000018420	3.0193255200
24922	-0.0000568330	0.0000018487	2.6094510444
24923	-0.0000571148	0.0000018460	2.8780616140
24924	-0.0000574208	0.0000018458	4.2924908894
24925	-0.0000576931	0.0000018417	3.8218209628
24926	-0.0000580704	0.0000018462	3.0418675755
24927	-0.0000584166	0.0000018469	2.5708196683
24928	-0.0000586523	0.0000018432	5.4925108157
24930	-0.0000597175	0.0000018548	3.4190553439
24931	-0.0000596213	0.0000018423	2.5689206794
24932	-0.0000598956	0.0000018429	2.7364699720
24933	-0.0000605556	0.0000018549	2.3903449701
24934	-0.0000609428	0.0000018535	5.3186559534
24937	-0.0000545146	0.0000018501	1.9813602569
24938	-0.0000548485	0.0000018469	4.2317310905
24939	-0.0000551761	0.0000018441	2.0969695206
24941	-0.0000558729	0.0000018442	3.5008544899
24942	-0.0000561528	0.0000018421	3.2554193859
24943	-0.0000563811	0.0000018405	3.5578555656
24944	-0.0000571774	0.0000018519	2.9252480989
24945	-0.0000572427	0.0000018417	3.3895319627
24946	-0.0000578472	0.0000018503	1.4790726802
24947	-0.0000581382	0.0000018508	2.2969426767
24948	-0.0000583823	0.0000018463	3.9078841733
24949	-0.0000586540	0.0000018429	1.3959439327
24950	-0.0000589394	0.0000018449	1.2453785741
24951	-0.0000591208	0.0000018420	5.0331761036
24952	-0.0000596242	0.0000018447	4.4388404115
24954	-0.0000599329	0.0000018338	2.8423663111
24955	-0.0000608178	0.0000018466	3.7776210406
24956	-0.0000612039	0.0000018522	2.3891228820
24957	-0.0000537857	0.0000018405	3.6614833291
24958	-0.0000541862	0.0000018468	4.4296292637
24959	-0.0000546331	0.0000018453	2.7876951905
24960	-0.0000546634	0.0000018373	2.3493395671
24961	-0.0000550960	0.0000018458	3.4219616336
24962	-0.0000557196	0.0000018517	3.9631724114
24963	-0.0000561918	0.0000018510	2.4226976099
24964	-0.0000562666	0.0000018422	2.8315159085
24965	-0.0000568148	0.0000018489	4.1099412366
24966	-0.0000572797	0.0000018533	3.5395344448
24967	-0.0000572009	0.0000018469	3.4971573043
24968	-0.0000574783	0.0000018414	4.1942655346
24969	-0.0000603391	0.0000018616	2.5157365430
24970	-0.0000582928	0.0000018458	3.1644921680
24971	-0.0000606357	0.0000018486	2.0407394123
24972	-0.0000591329	0.0000018494	2.9697337585
24973	-0.0000593966	0.0000018506	2.9928587706
24974	-0.0000615224	0.0000018485	3.6362020628
24975	-0.0000599502	0.0000018440	2.7473353331
24976	-0.0000607195	0.0000018588	2.7100663335
24977	-0.0000552952	0.0000018523	2.4919281970
24978	-0.0000555462	0.0000018508	2.0273841155
24979	-0.0000541099	0.0000018570	4.2880124807
24980	-0.0000560521	0.0000018501	3.9627205291
24981	-0.0000564354	0.0000018458	3.0371051698
24982	-0.0000565809	0.0000018436	3.4416810311
24983	-0.0000572574	0.0000018539	4.0768998809
